url;reference;country;province;location;description;price;operation;rooms;baths;dealer
https://www.yaencontre.com/venta/terreno/inmueble-63416-99717936;63416-99717936;es;barcelona;Centre, Castellar del Vallès, Barcelona (provincia);Inmueble Urbano clasificado como Solar en C/ Teixidores De Les 9 Castellar Del Valles (Barcelona) de 10070 m2 de superficie. -Se vende Suelo Urbanizable no programado de 10070m2 en Castellar del Vallès Ref. Cat 4045519DG2034N0001FB Industrial. Conjunto de suel...;9063000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99717911;63416-99717911;es;barcelona;Centre, Castellar del Vallès, Barcelona (provincia);Inmueble Urbano clasificado como Solar en C/ Sargidores De Les 1 Castellar Del Valles (Barcelona) de 11319 m2 de superficie. -Se vende Suelo Urbanizable no programado de 11320m2 en Castellar del Vallès Ref. Cat 3844201DG2034N0001GB Industrial. Conjunto de suel...;10188000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99717913;63416-99717913;es;barcelona;Zona Industrial, Castellar del Vallès, Barcelona (provincia);Inmueble Urbano clasificado como Solar en C/ Ordidores De Les 2 Castellar Del Valles (Barcelona) de 11650 m2 de superficie. -Se vende Suelo Urbanizable no programado de 11650m2 en Castellar del Vallès Ref. Cat 3844202DG2034N0001QB Industrial. Conjunto de suelo...;10485000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99787249;63416-99787249;es;barcelona;Montornès del Vallès, Barcelona (provincia);Inmueble Urbano clasificado como Solar en Cm Can GalbanyMontornes Del Valles (Barcelona) de 9865 m2 de superficie. -Suelo en Cmno Can Galbany 0 Pl. Pta. Montornès Del Vallès -Referencia catastral: 001405100DF39H0001SJ -Precio orientativo: 877000€ (se admiten o...;8770000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99787256;63416-99787256;es;barcelona;Parets del Vallès, Barcelona (provincia);Inmueble Urbano clasificado como Solar en C/ Alfons Xiii 6 Parets Del Valles (Barcelona) de 983 m2 de superficie. -Suelo en Calle Alfons Xiii 4 Pl. Pta. Parets Del Vallès -Referencia catastral: 5714708DG3051S0001RB -Precio orientativo: 872000€ (se admiten ofer...;8720000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99192485;63416-99192485;es;barcelona;Pol. industrial Domenys, Vilafranca del Penedès, Barcelona (provincia);Inmueble Urbano clasificado como Industrial en C/ Font Del Cusco 11 Vilafranca Del Penedes (Barcelona) de 41057 m2 de superficie. -Se vende Edificio Completo Comercial de 33219m2 en Vilafranca del Penedès Ref. Cat 9763501CF8796S0001JR Industrial. Edificio term...;98750000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-63416-99187748;63416-99187748;es;barcelona;Esparreguera, Barcelona (provincia);Inmueble Urbano clasificado como Solar en C/ S MiquelEsparreguera (Barcelona) de 2068 m2 de superficie. -Se vende Suelo Urbano (solar) de 2029 22m2 en Esparraguera Ref. Cat 5791224DF0959S0001JS 1ª Residencia. Parcela parcialmente localizada parte en suelo urba...;13500000;BUY;;;AUGE
https://www.yaencontre.com/venta/terreno/inmueble-59557-100203676;59557-100203676;es;barcelona;Premià de Mar, Barcelona (provincia);"Solar urbano esquinero en venta de 247m2 en el mismo centro de Premià de Mar, muy bien ubicado. Edificabilidad de PB+2PP.
P. Baja247m2 ( Locales comerciales ).
P. Primera238m2
P. Segunda238m2
P. S. Cubierta105m2
Son dos solares unidos (127m2+120m2).";5550000;BUY;;;MONTALTCAT
https://www.yaencontre.com/venta/terreno/inmueble-30040-101173945;30040-101173945;es;barcelona;Begues, Barcelona (provincia);"Suelo urbano consolidado para la construcción de un edificio residencial plurifamiliar y unifamiliar de 2 plantas más una bajo cubierta.

El suelo tiene una edificabilidad sobre rasante de 1278 m2 y bajo rasante para 9 plazas de aparcamiento de 30 m2 con un to...";7880000;BUY;;;DURAN CARASSO
https://www.yaencontre.com/venta/terreno/inmueble-64758-101722528;64758-101722528;es;barcelona;Castellví de la Marca, Barcelona (provincia);"terreno rustico de 4Ha en venta en la población de Castellvi de la Marca ( Alt Penedes )
El terreno se encuentra plantado de viña, totalmente emparrada y en plena producción.
Posibilidad de comprar 7 Ha, en lugar de 4 Ha.";1680000;BUY;;;Calafell Carrera
https://www.yaencontre.com/venta/terreno/inmueble-65234-99053136;65234-99053136;es;barcelona;Pla del Penedès, El, Barcelona (provincia);Suelo de 440 m2 con 568 m2 de edificabilidad en terreno urbano consolidado a la venta en el municipio de El Pla del Penedès, Barcelona.;570000;BUY;;;Aliseda Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-65234-99052999;65234-99052999;es;barcelona;Sant Martí Sarroca, Barcelona (provincia);Suelo de 191.63 m2 situado en la localidad de Sant Marti de Sarroca, provincia de Barcelona.;700000;BUY;;;Aliseda Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-65234-99052345;65234-99052345;es;barcelona;Navarcles, Barcelona (provincia);Solar a la venta en la población de Navarcles, en la provincia de Barcelona.;580000;BUY;;;Aliseda Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-65234-99046183;65234-99046183;es;barcelona;Vilanova del Camí, Barcelona (provincia);Terreo urbanizable de 297 metros cuadrados a la venta en el barrio La Paz, en Vilanova del Cami.;450000;BUY;;;Aliseda Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-61954-SSANDE_531-V;61954-SSANDE_531-V;es;barcelona;Sant Hipòlit de Voltregà, Barcelona (provincia);Terreny de 398 m2 ubicat a la zona del mirador de sant hipòlit de voltregà amb grans vistes per construïr casa a 4 vents! si vols viure a un dels pobles mes cotitzats de la comarca d'osona, familiar i tranquil en aquest indret de ben segur que et podràs constr...;650000;BUY;;;SERVIMUR
https://www.yaencontre.com/venta/terreno/inmueble-53173-100833161;53173-100833161;es;barcelona;Vallgorguina, Barcelona (provincia);Superficie solar 790 m_, terreno edificable, urbanizado, accesibilidad.;570000;BUY;;;Promobloc
https://www.yaencontre.com/venta/terreno/inmueble-67949-101420059;67949-101420059;es;barcelona;Barceloneta - Molí d'En Rovira, Vilafranca del Penedès, Barcelona (provincia);"Suelo urbano situado en calle Carretera Igualada, 48 del municipio Vilafranca del Penedès. Con superficie de 102 m2. y destinado a uso residencia.
 
 *Impuestos y tributos no incluidos en el precio.";995000;BUY;;;Bruño & Ventura Vilanova
https://www.pisos.com/comprar/local_comercial-olivereta_tres_forques-35858065179_100500/;35858065179.100500;es;valencia;Patraix, Tres Forques (Distrito L'Olivereta. València Capital);Se vende local junto avd. Tres forques y en zona consolidada. Bajo comercial con salida a 2 calles (con puerta trasera), amplia fa...;550000;venta;;;G And S Servicios Inmobiliarios
https://www.pisos.com/comprar/local_comercial-olivereta_tres_forques-35858065179_100500/;35858065179.100500;es;valencia;Patraix, Tres Forques (Distrito L'Olivereta. València Capital);Se vende local junto avd. Tres forques y en zona consolidada. Bajo comercial con salida a 2 calles (con puerta trasera), amplia fa...;550000;venta;;;G And S Servicios Inmobiliarios
https://www.pisos.com/comprar/local_comercial-eixereta-34189534675_512389/;34189534675.512389;es;valencia;Avenida De Ausiàs March, 60, L'Eixereta (Burjassot);"Local comercial esquinero, situado frente a parada de metro de burjassot-godella, junto universidad catolica de valencia. 
El loca...";600000;venta;;;4U Inmobiliaria
https://www.pisos.com/comprar/local_comercial-eixereta-34189534675_512389/;34189534675.512389;es;valencia;Avenida De Ausiàs March, 60, L'Eixereta (Burjassot);"Local comercial esquinero, situado frente a parada de metro de burjassot-godella, junto universidad catolica de valencia. 
El loca...";600000;venta;;;4U Inmobiliaria
https://www.pisos.com/comprar/local_comercial-cami_real46017-32544280947_525817/;32544280947.525817;es;valencia;Calle De Poniente, Camí Real (Distrito Jesús. València Capital);Bajo de 250 metros  divido en tres estancias, los tabiques pueden tirarse y se divide el bajo mediante columnas,  muy espacioso en...;1200000;venta;;;Ana Carrascosa
https://www.pisos.com/comprar/local_comercial-cami_real46017-32544280947_525817/;32544280947.525817;es;valencia;Calle De Poniente, Camí Real (Distrito Jesús. València Capital);Bajo de 250 metros  divido en tres estancias, los tabiques pueden tirarse y se divide el bajo mediante columnas,  muy espacioso en...;1200000;venta;;;Ana Carrascosa
https://www.pisos.com/comprar/local_comercial-alcasser_centro_urbano-20851243313_993475/;20851243313.993475;es;valencia;Avinguda De Colón, Alcàsser;"Local situado en la avenida principal de alcásser, situado a pie de calle, muy cuadrado y con muchas posibilidades.
Está de obra, ...";625000;venta;;;Real Rent 993475 0
https://www.pisos.com/comprar/local_comercial-alcasser_centro_urbano-20851243313_993475/;20851243313.993475;es;valencia;Avinguda De Colón, Alcàsser;"Local situado en la avenida principal de alcásser, situado a pie de calle, muy cuadrado y con muchas posibilidades.
Está de obra, ...";625000;venta;;;Real Rent 993475 0
https://www.pisos.com/comprar/local_comercial-ciutat_vella_el_pilar46001-30913341694_100900/;30913341694.100900;es;valencia;Avenida Del Barón De Cárcer, El Pilar (Distrito Ciutat Vella. València Capital);Te ofrecemos este local junto a avda. Oest situado en la zona comercial de sant francesc, a 5 minutos de plaza ayuntamiento valenc...;900000;venta;;;Moratin Habitat Servicios Inmobiliarios
https://www.pisos.com/comprar/local_comercial-ciutat_vella_el_pilar46001-30913341694_100900/;30913341694.100900;es;valencia;Avenida Del Barón De Cárcer, El Pilar (Distrito Ciutat Vella. València Capital);Te ofrecemos este local junto a avda. Oest situado en la zona comercial de sant francesc, a 5 minutos de plaza ayuntamiento valenc...;900000;venta;;;Moratin Habitat Servicios Inmobiliarios
https://www.pisos.com/comprar/local_comercial-republica_argentina_iglesia_cristo_rey46702-5056756880_100500/;5056756880.100500;es;valencia;Carrer Pintor Sorolla, 23, República Argentina-Iglesia Cristo Rey (Distrito Gandia Ciutat. Gandia);¿¿¿Quieres un local comercial junto a la república argentina por muy poco dinero??? ¿¿¿Necesitas una cochera para varios vehículos...;589000;venta;;;Herrero Inmobiliaria
https://www.pisos.com/comprar/local_comercial-republica_argentina_iglesia_cristo_rey46702-5056756880_100500/;5056756880.100500;es;valencia;Carrer Pintor Sorolla, 23, República Argentina-Iglesia Cristo Rey (Distrito Gandia Ciutat. Gandia);¿¿¿Quieres un local comercial junto a la república argentina por muy poco dinero??? ¿¿¿Necesitas una cochera para varios vehículos...;589000;venta;;;Herrero Inmobiliaria
https://www.pisos.com/comprar/local_comercial-la_petxina46008-35849950173_100900/;35849950173.100900;es;valencia;La Petxina, La Petxina (Distrito Extramurs. València Capital);"•.• oportunidad exclusiva •.•

Local comercial en venta, en una de las zonas más demandadas y valorizadas de valencia, extramurs, ...";930000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/local_comercial-la_petxina46008-35849950173_100900/;35849950173.100900;es;valencia;La Petxina, La Petxina (Distrito Extramurs. València Capital);"•.• oportunidad exclusiva •.•

Local comercial en venta, en una de las zonas más demandadas y valorizadas de valencia, extramurs, ...";930000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/oficina-benipeixcar_raval46730-11759413680_100500/;11759413680.100500;es;valencia;Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia);"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...";2500000;venta;;;Urbatic
https://www.pisos.com/comprar/oficina-benipeixcar_raval46730-11759413680_100500/;11759413680.100500;es;valencia;Avinguda De La Medicina, Benipeixcar-Raval (Distrito Gandia Ciutat. Gandia);"El local ideal para  tu negocio enfrente del nuevo hospital comarcal

 
 Si tienes un negocio relacionado con la sanidad  o la med...";2500000;venta;;;Urbatic
https://www.pisos.com/comprar/local_comercial-la_saidia_tormos46009-36679138726_100900/;36679138726.100900;es;valencia;Sant Antoni, Tormos (Distrito La Saïdia. València Capital);Presentamos en venta magnífico local-almacén en venta en la saïdia, zona sant antoni. El área total del inmueble es de 170 m_, de ...;690000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/local_comercial-la_saidia_tormos46009-36679138726_100900/;36679138726.100900;es;valencia;Sant Antoni, Tormos (Distrito La Saïdia. València Capital);Presentamos en venta magnífico local-almacén en venta en la saïdia, zona sant antoni. El área total del inmueble es de 170 m_, de ...;690000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/local_comercial-el_grau46024-35889868192_100200/;35889868192.100200;es;valencia;El Grau, El Grau (Distrito Poblats Marítims. València Capital);Agencia inmobiliaria de valencia - zona el grau - tecnocasa anuncia en venta 2 locales en planta baja unificados, con posibilidad ...;1850000;venta;;;Oficina El Grau Slu
https://www.pisos.com/comprar/local_comercial-el_grau46024-35889868192_100200/;35889868192.100200;es;valencia;El Grau, El Grau (Distrito Poblats Marítims. València Capital);Agencia inmobiliaria de valencia - zona el grau - tecnocasa anuncia en venta 2 locales en planta baja unificados, con posibilidad ...;1850000;venta;;;Oficina El Grau Slu
https://www.pisos.com/comprar/local_comercial-malilla46006-26723376320_100500/;26723376320.100500;es;valencia;Malilla, Malilla (Distrito Quatre Carreres. València Capital);Grupo alain consultores inmobiliarios alquila local comercial de 174 metros en planta baja distribuido en dos estancias diáfanas, ...;1650000;venta;;;Alain Servicios Inmobiliarios 994175 0
https://www.pisos.com/comprar/local_comercial-malilla46006-26723376320_100500/;26723376320.100500;es;valencia;Malilla, Malilla (Distrito Quatre Carreres. València Capital);Grupo alain consultores inmobiliarios alquila local comercial de 174 metros en planta baja distribuido en dos estancias diáfanas, ...;1650000;venta;;;Alain Servicios Inmobiliarios 994175 0
https://www.pisos.com/comprar/local_comercial-marxalenes46009-35896117085_100900/;35896117085.100900;es;valencia;Marxalenes, Marxalenes (Distrito La Saïdia. València Capital);"•.•oportunidad•.•

Local en venta, a pie de calle.  

Consta de 84 m_. De superficie construida, de origen, para reformar.

Zona m...";450000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/local_comercial-marxalenes46009-35896117085_100900/;35896117085.100900;es;valencia;Marxalenes, Marxalenes (Distrito La Saïdia. València Capital);"•.•oportunidad•.•

Local en venta, a pie de calle.  

Consta de 84 m_. De superficie construida, de origen, para reformar.

Zona m...";450000;venta;;;Habitale Constuticion
https://www.pisos.com/comprar/edificio-el_carme46003-35051095842_100500/;35051095842.100500;es;valencia;Ciutat Vella, El Carme (Distrito Ciutat Vella. València Capital);Salico servicios inmobiliarios vende edificio en rehabilitación en el centro de valencia (junto a las torres de serrano). Con una ...;25000000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/edificio-el_carme46003-35051095842_100500/;35051095842.100500;es;valencia;Ciutat Vella, El Carme (Distrito Ciutat Vella. València Capital);Salico servicios inmobiliarios vende edificio en rehabilitación en el centro de valencia (junto a las torres de serrano). Con una ...;25000000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/local_comercial-massamagrell_centro_urbano-15025614673_994057/;15025614673.994057;es;valencia;Carrer De Progrés, 44, Massamagrell;Local situado en una de las principales calles y zonas comerciales de massamagrell, rodeado de tiendas, peluquerías, hornos, parqu...;784000;venta;;;Casas Del Mediterraneo Massamagrell 994057 0
https://www.pisos.com/comprar/local_comercial-massamagrell_centro_urbano-15025614673_994057/;15025614673.994057;es;valencia;Carrer De Progrés, 44, Massamagrell;Local situado en una de las principales calles y zonas comerciales de massamagrell, rodeado de tiendas, peluquerías, hornos, parqu...;784000;venta;;;Casas Del Mediterraneo Massamagrell 994057 0
https://www.pisos.com/comprar/oficina-sant_francesc46002-24252544468_100500/;24252544468.100500;es;valencia;Sant Francesc, Sant Francesc (Distrito Ciutat Vella. València Capital);"Grupo alain vende gran oficina en el centro de valencia.
 
 En una planta entresuelo le presentamos esta oficina de 753 metros cua...";9750000;venta;;;Alain Servicios Inmobiliarios 994175 0
https://www.pisos.com/comprar/oficina-sant_francesc46002-24252544468_100500/;24252544468.100500;es;valencia;Sant Francesc, Sant Francesc (Distrito Ciutat Vella. València Capital);"Grupo alain vende gran oficina en el centro de valencia.
 
 En una planta entresuelo le presentamos esta oficina de 753 metros cua...";9750000;venta;;;Alain Servicios Inmobiliarios 994175 0
https://www.pisos.com/comprar/oficina-la_xerea46003-20008254516_100500/;20008254516.100500;es;valencia;La Xerea, La Xerea (Distrito Ciutat Vella. València Capital);Ref: 08117 - salico servicios inmobiliarios te ofrece local de oficina en venta o en alquiler ,   en valencia. Ciutat vella. La xe...;3100000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/oficina-la_xerea46003-20008254516_100500/;20008254516.100500;es;valencia;La Xerea, La Xerea (Distrito Ciutat Vella. València Capital);Ref: 08117 - salico servicios inmobiliarios te ofrece local de oficina en venta o en alquiler ,   en valencia. Ciutat vella. La xe...;3100000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/local_comercial-massamagrell_centro_urbano-8388839994_994057/;8388839994.994057;es;valencia;Carrer De Serreta, Massamagrell;Local diáfano ubicado en zona idónea de massamagrell, a pie de calle, cerca de comercios, cafeterías, farmacia, centro de salud y ...;540000;venta;;;Casas Del Mediterraneo Massamagrell 994057 0
https://www.pisos.com/comprar/local_comercial-massamagrell_centro_urbano-8388839994_994057/;8388839994.994057;es;valencia;Carrer De Serreta, Massamagrell;Local diáfano ubicado en zona idónea de massamagrell, a pie de calle, cerca de comercios, cafeterías, farmacia, centro de salud y ...;540000;venta;;;Casas Del Mediterraneo Massamagrell 994057 0
https://www.pisos.com/comprar/local_comercial-la_saidia_sant_antoni46009-25928207428_100200/;25928207428.100200;es;valencia;Sant Antoni, Sant Antoni (Distrito La Saïdia. València Capital);"Se vende local comercial en el barrio de san antonio

Esta bajo consta de diez estancias las cuales se distribuye en tres despacho...";2900000;venta;;;Estudio Valencia Norte U
https://www.pisos.com/comprar/local_comercial-la_saidia_sant_antoni46009-25928207428_100200/;25928207428.100200;es;valencia;Sant Antoni, Sant Antoni (Distrito La Saïdia. València Capital);"Se vende local comercial en el barrio de san antonio

Esta bajo consta de diez estancias las cuales se distribuye en tres despacho...";2900000;venta;;;Estudio Valencia Norte U
https://www.pisos.com/comprar/oficina-xirivella_centro_urbano46950-35072288363_100200/;35072288363.100200;es;valencia;Xirivella, Xirivella;"Tecnocasa xirivella ofrece este espectacular inmueble un tanto especial
Inmueble construido en 2004. Se compone de 290 metros cuad...";1990000;venta;;;Estudio Inmobiliario Xirivella
https://www.pisos.com/comprar/oficina-xirivella_centro_urbano46950-35072288363_100200/;35072288363.100200;es;valencia;Xirivella, Xirivella;"Tecnocasa xirivella ofrece este espectacular inmueble un tanto especial
Inmueble construido en 2004. Se compone de 290 metros cuad...";1990000;venta;;;Estudio Inmobiliario Xirivella
https://www.pisos.com/comprar/edificio-la_xerea46003-95898210348_100500/;95898210348.100500;es;valencia;Calle Del Vestuario, La Xerea (Distrito Ciutat Vella. València Capital);Salico servicios inmobiliarios. Ref: 07424. Edificio en venta en zona centro para reformar. Se vende finca para rehabilitar en cal...;9500000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/edificio-la_xerea46003-95898210348_100500/;95898210348.100500;es;valencia;Calle Del Vestuario, La Xerea (Distrito Ciutat Vella. València Capital);Salico servicios inmobiliarios. Ref: 07424. Edificio en venta en zona centro para reformar. Se vende finca para rehabilitar en cal...;9500000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/local_comercial-nou_moles46018-6669052759_100500/;6669052759.100500;es;valencia;Nou Moles, Nou Moles (Distrito L'Olivereta. València Capital);Salico - ref: 07760.- venta   de local comercial  en zona nou moles. Consolidada clientela. Se vende con renta  activa-impecable ¡...;1250000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.pisos.com/comprar/local_comercial-nou_moles46018-6669052759_100500/;6669052759.100500;es;valencia;Nou Moles, Nou Moles (Distrito L'Olivereta. València Capital);Salico - ref: 07760.- venta   de local comercial  en zona nou moles. Consolidada clientela. Se vende con renta  activa-impecable ¡...;1250000;venta;;;Salico Servicios Inmobiliarios 500723 0
https://www.yaencontre.com/venta/piso/inmueble-49952-99598964;49952-99598964;es;alava;Lakua - Arriaga, Vitoria-Gasteiz, Alava (provincia);"Raúl Quintana presenta en exclusiva este espectacular apartamento TUTELADO ubicado en el barrio de Lakua. C/ Gran sol, próximo a la estación de autobuses.

Vivienda situada en la segunda planta. 70m2 útiles (apartamento de los de mayor superficie del edificio)...";2180000;BUY;1;1;Raúl Quintana Asesor personal en operaciones inmobiliarias
https://www.yaencontre.com/venta/terreno/inmueble-26198-97442838;26198-97442838;es;barcelona;Sant Celoni, Barcelona (provincia);Superficie total 2300 m_, terreno superficie solar 2300 m_, arbolado, asfaltado, cultivable, urbanizado, accesibilidad, alumbrado.;500000;BUY;;;FINQUES RIELLS
https://www.yaencontre.com/venta/terreno/inmueble-68504-101524518;68504-101524518;es;barcelona;Ametlla del Vallès, l´, Barcelona (provincia);Os oferim parcel·la de 654m2 plans, per construir una casa prefabricada o el que vulguis., amb aigua, vorera feta i una petita construccio ja existent. En aquest solar no s'ha de nivellar res, no hi ha pendent. Val la pena veure-la.;1300000;BUY;;;ESPAIFORMAS
https://www.yaencontre.com/venta/terreno/inmueble-51051-99718794;51051-99718794;es;barcelona;Calders, Barcelona (provincia);Superficie total 791 m_, terreno superficie solar 791 m_, asfaltado, edificable, urbanizado.;400000;BUY;;;Inllobsa
https://www.yaencontre.com/venta/terreno/inmueble-51051-99695630;51051-99695630;es;barcelona;Valldaura - Ctra. de Cardona, Manresa, Barcelona (provincia);Superficie total 842 m_, solar superficie solar 214 m_, estado conservación: buen estado, nº de planta: 1.;2500000;BUY;;;Inllobsa
https://www.yaencontre.com/venta/terreno/inmueble-8488-101538522;8488-101538522;es;barcelona;Sant Antoni de Vilamajor, Barcelona (provincia);"Parcel·la de 292?m_ en venda zona Església Sant Antoni de Vilamajor
S'informa el client que les despeses notarials, registrals i impostos que li siguin d'aplicació (ITP o IVA + AJD) i altres despeses inherents a la compravenda no estan inclosos en el preu de c...";1400000;BUY;;;Finques Afisa
https://www.yaencontre.com/venta/terreno/inmueble-56938-101725315;56938-101725315;es;barcelona;Centre, Sitges ciudad, Sitges, Barcelona (provincia);Terreno en venta en la urbanización Can Pei de 2137 m2 para construcción de casa de lujo. Podemos poneros en contacto. Con estudio de arquitectura y constructora.;8900000;BUY;;;Live Luxury Home
https://www.yaencontre.com/venta/terreno/inmueble-56938-101585764;56938-101585764;es;barcelona;Can Girona - Terramar - Can Pei - Vinyet, Sitges ciudad, Sitges, Barcelona (provincia);"Terreno urbano de 1220 metros cuadrados. Muy bien situado muy cerquita, de la urbanización de la plana.
Tenemos empresa colaboradora de construccion.";7500000;BUY;;;Live Luxury Home
https://www.yaencontre.com/venta/terreno/inmueble-56938-101792923;56938-101792923;es;barcelona;Canyelles, Barcelona (provincia);"*Urbanización CALIFORNIA 
519metros.. . 311m edificabilidad. 
Dispone de todos los servicios. 
PRECIO VENTA.. . 57.990€.";579900;BUY;;;Live Luxury Home
https://www.yaencontre.com/venta/terreno/inmueble-65234-99579772;65234-99579772;es;barcelona;Artés, Barcelona (provincia);Suelo - terreno urbanizable, en la población de artés (barcelona). Buenos accesos de carretera.;714600;BUY;;;Aliseda Inmobiliaria
https://www.yaencontre.com/venta/terreno/inmueble-462-100091853;462-100091853;es;barcelona;Font-Rubí, Barcelona (provincia);Venta de 5 parcelas edificables en la zona residencial de la Urbanización Can Castellví en Font-Rubi. Parcelas con medidas de 624m_ a 1.120m_ a partir de 21.500 Euros. Urbanización con todos los servicios! . FINQUES SIP Ref. 7259MA.;215000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091798;462-100091798;es;barcelona;Avinyonet del Penedès, Barcelona (provincia);Parcela en venta situada en un pueblo muy tranquilo en Avinyonet, con todos los servicios y con unas vistas espectaculares! . Finques Sip Ref. 7568MA..;700000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091764;462-100091764;es;barcelona;Vilobí del Penedès, Barcelona (provincia);Parcela en venta en Vilobi del Penedès de 557m_ para construir vivienda unifamiliar aislada ( adjuntamos render i plano), zona residencial tranquila dentro del núcleo urbano. Cerca de todos los servicios. Vistas a la montaña de Montserrat! Finques Sip Ref. 858...;990000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091899;462-100091899;es;barcelona;Cabanyes, Les, Barcelona (provincia);Parcela edificable en les Cabanyes de 18m_ esquinera en el centro del pueblo, en zona con todos los servicios. Situada a 1,5 km de Vilafranca del Penedès. Finques Sip Ref. 8128M.;650000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091827;462-100091827;es;barcelona;Sant Pere de Riudebitlles, Barcelona (provincia);Terrenos en venta en la Zona de Sant Pere de Riudebitlles, Terrenos no urbanizables únicamente con posibilidad de os agrícola y forestal. Fincas Sip Ref. 8467.;250000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091805;462-100091805;es;barcelona;Pacs del Penedès, Barcelona (provincia);Parcela pera edificar de 550m_, casa a 4 vientos, en zona privilegiada del Penedés, con posibilidad de garage subterraneo. Casa con planta baja y primera planta. REF 927S.;1700000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091835;462-100091835;es;barcelona;Sant Quintí de Mediona, Barcelona (provincia);Parcela en venda a Sant Quinti de Mediona de 641m_ situada en una zona con todos los servicios y a muy buena ubicación! . Finques Sip Ref. 8211M.;500000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091875;462-100091875;es;barcelona;Vilobí del Penedès, Barcelona (provincia);Terreno edificable en zona residencial de Vilobí de 4000m_ en buena ubiación. Finques Sip Ref. 8160M.;3000000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091893;462-100091893;es;barcelona;Avinyonet del Penedès, Barcelona (provincia);Parcela de 510 m_ para edificar casa a 4 vientos, con muy buenas vistas a la Plana del Penedés y a las montañas de Montserrat. REF 582S.;830000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091857;462-100091857;es;barcelona;Torrelles de Foix, Barcelona (provincia);Parcela esquinera de 450 m_, en el centro del pueblo, para edificar una casa a 4 vientos. Toda una oportunidad! ref 3203SR.;500000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091772;462-100091772;es;barcelona;Torrelles de Foix, Barcelona (provincia);Solar edificable de 1000 m_ para casa aislada. Solar totalmente urbanizado con posibilidad de poder comprar 2.000 m_. FINQUES SIP Ref. 6328MJ.;220000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-462-100091886;462-100091886;es;barcelona;Torrelles de Foix, Barcelona (provincia);Parcela en venta en la zona de Torrelles de Foix. de 617m_ con acceso por 2 calles, buenas vistas a viñas con todos los servicios! . FINQUES SIP Ref. 7099MA.;250000;BUY;;;SIP Serveis Immobiliaris Penedès
https://www.yaencontre.com/venta/terreno/inmueble-112-30702676;112-30702676;es;barcelona;Mas Milà, Olivella, Barcelona (provincia);"Las colinas, venta.
 
 solar de 1.096, 35 m2 en urbanización las colinas, descenso moderado, terreno vallado, proyecto aprobado por el ayuntamiento.
 
 ref 2296.
 
 el precio no incluye impuestos (itp, iva y ajd), ni los gastos de notario ni los de registro.";995000;BUY;;;Fincas La Clau
